service,food,place,menu,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,RestaurantsDelivery,OutdoorSeating
0.5555555555555556,0.4838709677419355,0.53125,1.0,Thailand Restaurant,5252 S Dale Mabry Hwy,Tampa,TN,33611,27.8881238,-82.5060889,4.0,119,1,"Restaurants, Thai","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",True,True,True,False,False
0.45454545454545453,0.8,0.3888888888888889,0.4583333333333333,The Daily Bread Bakery & Cafe,11719 Manchester Rd,St. Louis,IN,63131,38.6010227,-90.4283894,4.0,114,1,"Bakeries, Food, Restaurants, Cafes","{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-16:0'}",True,True,True,False,True
1.0,0.0,0.3333333333333333,1.0,Fox’s Pizza Den,6565 E Whitestown Pkwy,Zionsville,LA,46077,39.947406,-86.3442231,3.0,40,1,"Food, Pizza, Sandwiches, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '10:30-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",True,True,True,True,False
,1.0,,,AMC Showplace Washington Square 12,10280 East Washington St,Indianapolis,AB,46229,39.778709,-85.983618,3.0,18,0,"Arts & Entertainment, Cinema",,,,,,
0.3103448275862069,0.3575757575757576,0.12643678160919541,0.2222222222222222,Cracker Barrel Old Country Store,1240 Route 73,Mount Laurel,CA,08054,39.919463,-74.947455,3.5,204,1,"Breakfast & Brunch, Comfort Food, Caterers, Event Planning & Services, Restaurants, American (Traditional), Southern","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '7:0-21:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",True,True,True,True,False
0.13333333333333333,0.53125,0.21875,0.5714285714285714,Hickory Kitchen,9 W Court St,Doylestown,MO,18901,40.310409,-75.131274,4.0,157,0,"American (New), Southern, Restaurants, Vegetarian, Comfort Food, Barbeque, Breakfast & Brunch","{'Monday': '16:0-20:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '15:0-19:0'}",True,True,True,True,True
0.0,1.0,1.0,1.0,Stacky's Sandwich Shop,225 Concord Ave,Chester,CA,19013,39.84443,-75.363184,4.0,5,0,"Restaurants, Sandwiches","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-16:0'}",False,,True,False,False
0.0,0.0,-1.0,,Cinnaholic,3693 E Longwing Ln,Meridian,FL,83646,43.621848,-116.3483549,4.0,82,1,"Restaurants, Bakeries, Vegan, Food, Desserts","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-18:0'}",True,True,True,,True
1.0,0.3333333333333333,,,Papa John's Pizza,"119 Franklin Road, Ste B",Brentwood,FL,37027,36.0361266,-86.7877036,3.5,12,1,"Pizza, Restaurants",,True,True,True,True,False
,0.6,1.0,,Lilly's Music & Social House,2321 Arsenal St,Saint Louis,PA,63118,38.599064,-90.223947,4.5,15,0,"Music Venues, American (New), Restaurants, Nightlife, Arts & Entertainment, Pizza","{'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-1:0', 'Saturday': '17:0-1:0', 'Sunday': '10:0-20:0'}",True,True,True,False,True
-1.0,0.42857142857142855,0.2,0.5,Flatbreads,"4100 George J Bean Pkwy, Airside C, Tampa International Airport",Tampa,LA,33607,27.9767770195,-82.5374242193,2.5,24,1,"Sandwiches, American (New), Restaurants, Pizza","{'Monday': '4:30-20:0', 'Tuesday': '4:30-20:0', 'Wednesday': '4:30-20:0', 'Thursday': '4:30-20:0', 'Friday': '4:30-20:0', 'Saturday': '4:30-20:0', 'Sunday': '4:30-20:0'}",True,False,True,False,False
1.0,0.3333333333333333,0.75,,Outback Steakhouse,3454 W 86th St,Indianapolis,AZ,46268,39.9117677,-86.2202697,3.5,17,0,"Restaurants, Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",True,False,True,False,False
1.0,-0.3333333333333333,1.0,,Urban Air Adventure Park - Meridian,3876 E Lanark St,Meridian,NJ,83642,43.607242,-116.347433,3.5,47,1,"Amusement Parks, Active Life, Trampoline Parks, Playgrounds, Indoor Playcentre","{'Monday': '10:0-19:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-20:0'}",True,True,,,
0.6666666666666666,0.6666666666666666,0.5333333333333333,0.42857142857142855,Osaka Sushi,129 E Bloomingdale Ave,Brandon,IN,33511,27.8935758,-82.2842946,4.0,52,0,"Nightlife, Asian Fusion, Japanese, Bars, Lounges, Restaurants, Sushi Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '15:0-22:0'}",True,True,True,True,False
-1.0,,,,Cabelas,6150 Currents Drive NW,Edmonton,FL,T6W 0L7,53.4391485,-113.6033907,3.0,20,1,"Personal Shopping, Shopping, Sporting Goods, Outdoor Gear","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-18:0'}",,True,,,
1.0,0.2,0.46153846153846156,0.0,Winners Circle Pub,20 N Pennsylvania St,Indianapolis,MO,46204,39.7678513498,-86.1565324707,4.0,57,1,"Sports Bars, Bars, Nightlife, Restaurants, American (Traditional), Pubs","{'Monday': '0:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-0:0'}",True,True,True,False,True
0.6,0.6666666666666666,0.5625,1.0,Flowing Tide Pub 3,"4690 Longley Ln, Ste 30",Reno,IN,89502,39.4875800401,-119.7593061178,4.0,102,1,"Bars, Nightlife, Restaurants, American (Traditional), Pubs, Sports Bars","{'Monday': '9:0-1:0', 'Tuesday': '9:0-1:0', 'Wednesday': '9:0-1:0', 'Thursday': '9:0-1:0', 'Friday': '9:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-1:0'}",True,True,True,False,False
0.3333333333333333,0.5454545454545454,0.2222222222222222,-1.0,Mayoor Indian Restaurant,5727 6th St,Zephyrhills,PA,33542,28.240723,-82.187079,4.5,24,0,"Indian, Restaurants","{'Monday': '17:0-21:0', 'Tuesday': '17:0-20:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-20:0', 'Saturday': '17:0-20:0', 'Sunday': '11:0-15:0'}",True,True,True,True,False
-0.045454545454545456,0.37654320987654316,0.075,-0.5,Sukho Thai,2450 Music Valley Dr,Nashville,AB,37214,36.2211712,-86.6946066,3.5,116,0,"Thai, Restaurants","{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-22:0', 'Saturday': '16:0-22:0'}",True,True,True,False,False
,,-1.0,,PetSmart,"8105 Moores Ln, Ste 1300",Brentwood,LA,37027,35.9645111,-86.8008993,3.5,32,1,"Pet Services, Pets, Pet Groomers, Pet Sitting, Pet Training, Pet Stores","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-19:0'}",False,False,False,False,False
0.8888888888888888,0.8518518518518519,0.4642857142857143,0.23076923076923078,The Burg Diner,2950 49th St N,Saint Petersburg,FL,33710,27.7988788,-82.7003544,4.0,109,1,"Diners, Restaurants","{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",True,True,True,False,False
0.0,0.43333333333333335,0.5116279069767442,0.17391304347826086,Black Rock Pizza,2855 N McCarran Blvd,Sparks,IN,89431,39.5552506,-119.7535886,4.0,169,0,"Pizza, Event Planning & Services, Caterers, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",True,True,True,True,True
-1.0,1.0,0.9047619047619048,,Dune Coffee Roasters - Anacapa,528 Anacapa St,Santa Barbara,PA,93101,34.4189939,-119.6950684,4.0,320,1,"Coffee & Tea, Coffee Roasteries, Food","{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-17:0', 'Sunday': '7:0-17:0'}",True,True,True,,
-0.5,0.0,0.15555555555555556,-0.37037037037037035,Shiraz Wine Cafe',404 W Main St,Carmel,PA,46032,39.978529,-86.131936,2.5,39,0,"American (New), Tapas Bars, Cafes, Restaurants","{'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0'}",True,,False,False,True
0.5384615384615384,-0.05555555555555555,0.4166666666666667,0.0,El Rancho Nuevo,1644 Country Club Plaza Dr,Saint Charles,TN,63303,38.7687445,-90.5219795,3.5,66,1,"Mexican, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}",True,True,True,,False
0.06666666666666667,0.41228070175438597,0.3783783783783784,0.42857142857142855,Louis Pappas Fresh Greek,3409 W Bay To Bay Blvd,Tampa,PA,33629,27.9200036,-82.4994284,4.0,156,1,"Greek, Restaurants, Sandwiches, Cafes, Salad","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,True,True,True,True
0.5,1.0,1.0,0.0,Swiss 2 GO,4625-118 Avenue,Edmonton,IN,T5W 1B2,53.5702749,-113.4138392,4.5,7,0,"Food, Sandwiches, Desserts, Restaurants","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-17:0'}",,,True,True,False
0.5,0.4888888888888889,0.46491228070175444,0.0,P J's Oyster Bar,500 1st St,Indian Rocks Beach,NJ,33785,27.8845027,-82.8495749,3.5,118,0,"Nightlife, Seafood, Bars, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '9:0-22:0'}",True,True,True,False,True
0.4,0.3333333333333333,0.6153846153846154,0.6,Hopewell Valley Vineyards,46 Yard Rd,Pennington,FL,08534,40.3375992303,-74.8105163021,4.0,133,1,"Food, Arts & Entertainment, Wineries","{'Monday': '11:0-15:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-17:0'}",True,True,False,,
0.5416666666666666,0.5172413793103449,0.37777777777777777,1.0,Fireside Pizza Cafe,1104 Nebraska Ave,Palm Harbor,TN,34683,28.0788023837,-82.7657673928,4.0,234,1,"Restaurants, Italian, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '14:0-22:0'}",True,True,True,False,True
,,,,Enterprise Rent-A-Car,1571 N Olden Ave,Trenton,FL,08638,40.2421961,-74.7558969,3.5,19,1,"Hotels & Travel, Car Rental","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-13:0'}",False,False,False,False,False
0.5,0.4857142857142857,0.4090909090909091,-0.2,Micha's,2908 S 4th Ave,Tucson,FL,85713,32.1892611,-110.9656125,3.5,131,1,"Event Planning & Services, Breakfast & Brunch, Mexican, Fast Food, Caterers, Restaurants, Buffets","{'Monday': '0:0-0:0', 'Tuesday': '6:30-20:0', 'Wednesday': '6:30-20:0', 'Thursday': '6:30-20:0', 'Friday': '6:30-21:0', 'Saturday': '6:30-21:0', 'Sunday': '7:0-14:0'}",True,False,True,,False
0.0,1.0,-1.0,,Song Da,11461 Old Nashville Hwy,Smyrna,IN,37167,35.957141,-86.519817,4.0,25,1,"Restaurants, Chinese","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:0-22:0'}",True,True,True,False,False
-1.0,,,-1.0,Helzberg Diamonds,"5112 Meadowood Mall Cir, Space B110",Reno,FL,89502,39.4742952,-119.7827357,3.5,23,1,"Jewelry, Local Services, Watches, Shopping, Jewelry Repair","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}",True,True,,,
,1.0,,,Fray's Donut House,5236 16th St N,Saint Petersburg,NJ,33703,27.820184,-82.655327,4.5,60,1,"Breakfast & Brunch, Coffee & Tea, Restaurants, Donuts, Food","{'Monday': '5:30-14:0', 'Tuesday': '5:30-14:0', 'Wednesday': '5:30-14:0', 'Thursday': '5:30-14:0', 'Friday': '5:30-14:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}",True,True,True,False,
0.2916666666666667,0.10526315789473684,0.01666666666666667,0.4166666666666667,Barra Rossa Ristorante & Wine Bar - Downington,20 E Lancaster Ave,Downingtown,TN,19335,40.0060495,-75.7049884,3.0,100,0,"Gluten-Free, Wine Bars, Restaurants, Italian, Pizza, Nightlife, Bars","{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '10:30-22:0'}",True,True,True,False,True
,0.3333333333333333,0.6666666666666667,1.0,Barbacoa,62 Sherbrook Blvd,Upper Darby,LA,19082,39.9516934,-75.2673544,3.5,13,0,"American (New), Restaurants","{'Monday': '15:0-21:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-21:0'}",True,,True,True,True
-1.0,,,,Hertz Rent A Car,3201 Airport Way,Boise,NV,83705,43.5710257,-116.2187939,3.0,35,1,"Hotels & Travel, Car Rental","{'Monday': '6:0-0:30', 'Tuesday': '6:0-0:30', 'Wednesday': '6:0-0:30', 'Thursday': '6:0-0:30', 'Friday': '6:0-0:30', 'Saturday': '6:0-0:30', 'Sunday': '6:0-0:30'}",False,False,False,False,False
0.14285714285714285,0.2,0.14285714285714285,0.14285714285714285,Sapporo Sushi,10923 101st Street NW,Edmonton,FL,T5H 2S7,53.5551764,-113.4931959,2.5,32,0,"Japanese, Sushi Bars, Restaurants","{'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",,True,True,False,False
0.2,0.56,0.8289473684210527,0.4,Lama Dog Tap Room,116 Santa Barbara St,Santa Barbara,NJ,93101,34.4157471,-119.6884801,4.0,238,1,"Beer, Wine & Spirits, Pubs, Arts & Entertainment, Kombucha, Nightlife, Wineries, Food, Bars, Beer Bar","{'Monday': '0:0-0:0', 'Tuesday': '11:30-17:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '11:30-22:0'}",True,True,True,True,True
,,,,Burger King,2402 N Alvernon Way,Tucson,PA,85712,32.251002044,-110.909460783,1.5,21,1,"Restaurants, Fast Food, Food, Burgers","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-20:0', 'Saturday': '9:0-21:0'}",True,True,False,True,False
-1.0,,-1.0,-1.0,Enterprise Rent-A-Car,2415 Lancaster Ave,Wilmington,CA,19805,39.7491955059,-75.5798998475,2.5,10,1,"Car Rental, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-16:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-12:0'}",False,False,False,False,False
0.3333333333333333,1.0,0.5,1.0,Dunedin Bagels & Deli,716 Main St,Dunedin,FL,34698,28.0163421,-82.7817959,3.0,82,1,"Delis, Food, Breakfast & Brunch, Hot Dogs, Restaurants, Bagels, Local Flavor","{'Monday': '0:0-0:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",True,True,True,True,False
-1.0,0.5,-1.0,,Waffle House,828 TN-76,White House,LA,37188,36.4694776926,-86.6773388,3.0,18,1,"Breakfast & Brunch, American (New), Restaurants, Diners, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True,True,True,False,False
,,,,Evergreen Café,"216 S Mill Rd, Ste 111",Kennett Square,TN,19348,39.8436062558,-75.7205625764,4.5,15,1,"Food, Juice Bars & Smoothies, Cafes, Restaurants","{'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",,,True,,True
,0.0,1.0,0.0,Reno Art Bar,550 W Plumb Ln,Reno,PA,89509,39.5049471239,-119.8169693164,4.5,21,0,"Shopping, Nightlife, Paint & Sip, Arts & Crafts, Bars, Arts & Entertainment","{'Tuesday': '18:30-21:30', 'Wednesday': '18:30-21:30', 'Thursday': '18:30-21:30', 'Friday': '18:30-21:30', 'Saturday': '10:0-21:30'}",,,,,False
0.2,0.0,1.0,-1.0,One South,1 S Capitol Ave,Indianapolis,MO,46204,39.7663419746,-86.161008,3.5,22,0,"Italian, American (New), Restaurants","{'Monday': '6:0-15:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '6:0-15:0', 'Sunday': '6:0-15:0'}",True,True,True,False,False
0.36363636363636365,0.6451612903225806,0.5862068965517241,0.45454545454545453,AJ's Fine Foods,2805 E Skyline Dr,Tucson,AB,85718,32.3244248352,-110.9316140628,4.0,258,1,"Delis, Bakeries, Food, Grocery, Restaurants","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",True,True,True,,True
1.0,0.3,-0.14285714285714285,-1.0,Cajun Gourmet,1155 Saint Louis Galleria,Saint Louis,DE,63117,38.636484,-90.348024,2.5,15,1,"Asian Fusion, Restaurants",,True,False,True,False,False
1.0,0.7777777777777778,0.1111111111111111,-1.0,OL' Henry Restaurant,8600 Airport Rd,St. Louis,MO,63134,38.7493062,-90.3358309,4.0,52,1,"Southern, Soul Food, Restaurants","{'Monday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-18:0'}",True,True,True,False,False
0.36585365853658536,0.6238532110091743,0.4857142857142857,0.2727272727272727,Salty's Island Bar & Grille,437 S Gulfview Blvd,Clearwater Beach,PA,33767,27.969764,-82.829336,4.0,599,1,"Mexican, American (New), Seafood, Bars, Sandwiches, Restaurants, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '8:30-16:0', 'Wednesday': '8:30-0:0', 'Thursday': '8:30-0:0', 'Friday': '8:30-1:0', 'Saturday': '8:30-1:0', 'Sunday': '8:30-0:0'}",True,True,,,True
-1.0,0.47619047619047616,0.42857142857142855,1.0,Christiana Mall,132 Christiana Mall,Newark,PA,19702,39.677845,-75.650406,4.0,129,1,"Shopping Centers, Shopping","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}",True,True,,,
,,,,Cath Coffee & Tea House,222 E Market St,Indianapolis,PA,46204,39.7686835,-86.153515,4.0,19,1,"Coffee & Tea, American (Traditional), Food, Restaurants","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0'}",True,True,True,True,True
-1.0,-1.0,-1.0,-1.0,Jet Rock Bar and Grill,7250 Tucson Blvd,Tucson,AZ,85756,32.12028,-110.937725,2.0,11,0,"American (New), Restaurants",,True,False,True,False,False
1.0,0.42857142857142855,0.6666666666666666,1.0,Crab & Claw,7801 Ogontz Ave,Philadelphia,FL,19150,40.0719622,-75.157311,3.0,65,1,"Seafood Markets, Specialty Food, Food","{'Monday': '9:30-21:0', 'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-22:0', 'Saturday': '9:30-22:0', 'Sunday': '10:30-18:30'}",True,True,True,,
1.0,1.0,0.5,-1.0,None Such Farm Market,4458 York Rd,Buckingham,TN,18912,40.31862,-75.066274,4.0,36,1,"Grocery, Food, Farmers Market","{'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",True,True,True,,
-0.16666666666666666,0.3055555555555556,0.0,0.0,Bacon Boise,915 W Idaho St,Boise,FL,83702,43.6170503,-116.2041161,3.5,83,0,"Breakfast & Brunch, Nightlife, Restaurants, Bars","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",True,True,True,False,True
,0.0,0.5,,Willie Jewell's Old School Bar-B-Q Big Bend,10787 Big Bend Rd,Riverview,FL,33579,27.791641,-82.329139,3.5,79,1,"Southern, Sandwiches, Barbeque, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,,True,True,False
1.0,0.3333333333333333,-1.0,-1.0,Jimmy John's,340 W Dekalb Pike,King of Prussia,FL,19406,40.092678,-75.3721422,3.5,38,0,"Food, Food Delivery Services, Delis, Sandwiches, Fast Food, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,True,True,True,False
1.0,-1.0,,,Arby's,134 N Dupont Hwy,New Castle,ID,19720,39.6707971,-75.5983625,3.0,9,1,"Restaurants, American (New), Sandwiches, Fast Food",,True,,True,True,False
,,,,Salon Tenshi,537 N 10th St,Philadelphia,MO,19123,39.962145,-75.1542303,4.0,17,1,"Beauty & Spas, Nail Salons, Hair Salons","{'Tuesday': '12:0-15:0', 'Wednesday': '8:0-19:30', 'Thursday': '8:0-19:30', 'Friday': '8:0-19:30', 'Saturday': '7:0-16:30', 'Sunday': '7:0-14:0'}",True,True,,,
,1.0,1.0,,Brindavan International Foods,1780 E 116th St,Carmel,MO,46032,39.9566808,-86.1243869,3.5,6,0,"Grocery, Food, Specialty Food, Ethnic Food, Imported Food, Herbs & Spices","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,True,,,
0.04,0.7473118279569892,0.02040816326530612,0.038461538461538464,Dmitri's,795 S 3rd St,Philadelphia,TN,19147,39.9380132,-75.1481307,4.0,273,0,"Mediterranean, Restaurants, Seafood, Greek","{'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0', 'Sunday': '17:0-21:0'}",False,True,True,False,False
0.5,0.6428571428571429,0.8,1.0,Sam's Brick Oven Pizza,2626 County Line Rd,Ardmore,PA,19003,40.000178,-75.295926,4.0,80,1,"Pizza, Italian, Wine Bars, Gastropubs, Karaoke, Bars, Pubs, Restaurants, Nightlife","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",True,True,True,True,True
